,FIPS 1970,SMSA 1970,STATE 1970,COUNTY 1970,FIPS 1980,SMSA 1980,COUNTY 1980,STATE 1980,MSA NAME 1980,FIPS 1990,MSA 1990,COUNTY 1990,STATE 1990,MSA NAME 1990,FIPS 2000,MSA Code 2000,County 2000,MSA Name 2000,FIPS 2010,CBSA 2010,County 2010,CBSA Name 2010,CBSA State 2010,Metro/Micro 2010,1970 Pop,1980 Pop,1990 Pop,2000 Pop,2010 Pop,1970 Emp,1980 Emp,1990 Emp,2000 Emp,2010 Emp
2976,54041,NA,West Virginia,Lewis,54041,NA,Lewis,West Virginia,NA,54041,9999,Lewis,West Virginia,NA,54041,9999,Lewis WV,,54041, ,Lewis WV, , ,,17894,18841,17161,16832,16397,7210,7366,7367,7794,9219
2977,54043,NA,West Virginia,Lincoln,54043,NA,Lincoln,West Virginia,NA,54043,9999,Lincoln,West Virginia,NA,54043,9999,Lincoln WV,,54043,26580,Lincoln WV,Huntington-Ashland, WV-KY-OH,Metro,18985,23705,21365,22115,21672,2663,3473,4173,4074,4559
2978,54045,NA,West Virginia,Logan,54045,NA,Logan,West Virginia,NA,54045,9999,Logan,West Virginia,NA,54045,9999,Logan WV,,54045,30880,Logan WV,Logan, WV,Micro,46415,50650,42806,37577,36727,13770,17186,15045,13684,14098
2979,54047,NA,West Virginia,McDowell,54047,NA,McDowell,West Virginia,NA,54047,9999,McDowell,West Virginia,NA,54047,9999,McDowell WV,,54047, ,McDowell WV, , ,,50686,49724,34929,27099,22075,14996,15804,7972,6271,6897
2980,54049,NA,West Virginia,Marion,54049,NA,Marion,West Virginia,NA,54049,9999,Marion,West Virginia,NA,54049,9999,Marion WV,,54049,21900,Marion WV,Fairmont, WV,Micro,61465,65693,57204,56474,56514,25028,26653,24438,26519,27446
2981,54051,9000,West Virginia,Marshall,54051,9000,Marshall,West Virginia,WHEELING W. VA.-OHIO,54051,9000,Marshall,West Virginia,Wheeling WV--OH MSA,54051,9000,Marshall WV,Wheeling,54051,48540,Marshall WV,Wheeling, WV-OH,Metro,37729,41532,37337,35399,33061,17138,15731,14456,15327,14033
2982,54053,NA,West Virginia,Mason,54053,NA,Mason,West Virginia,NA,54053,9999,Mason,West Virginia,NA,54053,9999,Mason WV,,54053,38580,Mason WV,Point Pleasant, WV-OH,Micro,24333,27082,25144,25973,27351,8050,10123,9996,9277,9322
2983,54055,NA,West Virginia,Mercer,54055,NA,Mercer,West Virginia,NA,54055,9999,Mercer,West Virginia,NA,54055,9999,Mercer WV,,54055,14140,Mercer WV,Bluefield, WV-VA,Micro,63182,73920,64850,62911,62310,22317,27761,27194,29338,28312
2984,54057,NA,West Virginia,Mineral,54057,1900,Mineral,West Virginia,CUMBERLAND MD.-W. VA.,54057,1900,Mineral,West Virginia,Cumberland MD--WV MSA,54057,1900,Mineral WV,Cumberland,54057,19060,Mineral WV,Cumberland, MD-WV,Metro,23157,27284,26680,27054,28229,6147,7795,8899,9238,10750
2985,54059,NA,West Virginia,Mingo,54059,NA,Mingo,West Virginia,NA,54059,9999,Mingo,West Virginia,NA,54059,9999,Mingo WV,,54059, ,Mingo WV, , ,,32961,37385,33567,28007,26770,8537,11089,11754,9881,10385
2986,54061,NA,West Virginia,Monongalia,54061,NA,Monongalia,West Virginia,NA,54061,9999,Monongalia,West Virginia,NA,54061,9999,Monongalia WV,,54061,34060,Monongalia WV,Morgantown, WV,Metro,63708,75326,75645,82002,96786,26868,35023,43650,51569,66865
2987,54063,NA,West Virginia,Monroe,54063,NA,Monroe,West Virginia,NA,54063,9999,Monroe,West Virginia,NA,54063,9999,Monroe WV,,54063, ,Monroe WV, , ,,11343,12881,12424,13181,13511,3458,3764,3780,4228,4157
2988,54065,NA,West Virginia,Morgan,54065,NA,Morgan,West Virginia,NA,54065,9999,Morgan,West Virginia,NA,54065,9999,Morgan WV,,54065, ,Morgan WV, , ,,8527,10769,12196,15021,17516,2600,3271,4068,4493,4847
2989,54067,NA,West Virginia,Nicholas,54067,NA,Nicholas,West Virginia,NA,54067,9999,Nicholas,West Virginia,NA,54067,9999,Nicholas WV,,54067, ,Nicholas WV, , ,,22653,28181,26743,26543,26240,7882,10957,9826,11161,10769
2990,54069,9000,West Virginia,Ohio,54069,9000,Ohio,West Virginia,WHEELING W. VA.-OHIO,54069,9000,Ohio,West Virginia,Wheeling WV--OH MSA,54069,9000,Ohio WV,Wheeling,54069,48540,Ohio WV,Wheeling, WV-OH,Metro,63448,61344,50767,47343,44475,32481,34160,30941,33976,36445
2991,54071,NA,West Virginia,Pendleton,54071,NA,Pendleton,West Virginia,NA,54071,9999,Pendleton,West Virginia,NA,54071,9999,Pendleton WV,,54071, ,Pendleton WV, , ,,7036,7941,8031,8166,7684,3190,3068,3602,3522,3184
2992,54073,NA,West Virginia,Pleasants,54073,NA,Pleasants,West Virginia,NA,54073,9999,Pleasants,West Virginia,NA,54073,9999,Pleasants WV,,54073, ,Pleasants WV, , ,,7309,8218,7555,7501,7582,2989,4560,3792,3529,3540
2993,54075,NA,West Virginia,Pocahontas,54075,NA,Pocahontas,West Virginia,NA,54075,9999,Pocahontas,West Virginia,NA,54075,9999,Pocahontas WV,,54075, ,Pocahontas WV, , ,,8864,9901,8970,9099,8712,3394,3898,4655,5196,4739
2994,54077,NA,West Virginia,Preston,54077,NA,Preston,West Virginia,NA,54077,9999,Preston,West Virginia,NA,54077,9999,Preston WV,,54077,34060,Preston WV,Morgantown, WV,Metro,25511,30503,29051,29336,33551,7526,8854,9810,10729,11078
2995,54079,NA,West Virginia,Putnam,54079,1480,Putnam,West Virginia,CHARLESTON W. VA.,54079,1480,Putnam,West Virginia,Charleston WV MSA,54079,1480,Putnam WV,Charleston,54079,26580,Putnam WV,Huntington-Ashland, WV-KY-OH,Metro,27644,38252,43005,51684,55650,8536,10029,15121,22745,25947
2996,54081,NA,West Virginia,Raleigh,54081,NA,Raleigh,West Virginia,NA,54081,9999,Raleigh,West Virginia,NA,54081,9999,Raleigh WV,,54081,13220,Raleigh WV,Beckley, WV,Metro,70453,86849,76818,79018,78900,21246,31250,29372,37988,40827
2997,54083,NA,West Virginia,Randolph,54083,NA,Randolph,West Virginia,NA,54083,9999,Randolph,West Virginia,NA,54083,9999,Randolph WV,,54083,21180,Randolph WV,Elkins, WV,Micro,24725,28792,27797,28259,29369,9046,11947,12109,15191,15038
2998,54085,NA,West Virginia,Ritchie,54085,NA,Ritchie,West Virginia,NA,54085,9999,Ritchie,West Virginia,NA,54085,9999,Ritchie WV,,54085, ,Ritchie WV, , ,,10183,11456,10243,10346,10406,3773,3894,4361,4732,4941
2999,54087,NA,West Virginia,Roane,54087,NA,Roane,West Virginia,NA,54087,9999,Roane,West Virginia,NA,54087,9999,Roane WV,,54087, ,Roane WV, , ,,14150,15940,15014,15461,14876,4992,5659,5667,6107,5782
3000,54089,NA,West Virginia,Summers,54089,NA,Summers,West Virginia,NA,54089,9999,Summers,West Virginia,NA,54089,9999,Summers WV,,54089, ,Summers WV, , ,,13354,15887,14092,14356,13941,3428,4137,3583,3762,3720
3001,54091,NA,West Virginia,Taylor,54091,NA,Taylor,West Virginia,NA,54091,9999,Taylor,West Virginia,NA,54091,9999,Taylor WV,,54091,17220,Taylor WV,Clarksburg, WV,Micro,13944,16580,15131,16050,16887,4057,4355,4314,4703,4634
3002,54093,NA,West Virginia,Tucker,54093,NA,Tucker,West Virginia,NA,54093,9999,Tucker,West Virginia,NA,54093,9999,Tucker WV,,54093, ,Tucker WV, , ,,7488,8669,7710,7288,7115,2620,3006,3495,3842,3327
3003,54095,NA,West Virginia,Tyler,54095,NA,Tyler,West Virginia,NA,54095,9999,Tyler,West Virginia,NA,54095,9999,Tyler WV,,54095, ,Tyler WV, , ,,9930,11323,9795,9569,9184,2854,3332,3216,3464,3180
3004,54097,NA,West Virginia,Upshur,54097,NA,Upshur,West Virginia,NA,54097,9999,Upshur,West Virginia,NA,54097,9999,Upshur WV,,54097, ,Upshur WV, , ,,19229,23525,22886,23406,24245,6448,9260,9542,10911,11576
3005,54099,3400,West Virginia,Wayne,54099,3400,Wayne,West Virginia,HUNTINGTON-ASHLAND W. VA.-KY.-OHIO,54099,3400,Wayne,West Virginia,Huntington--Ashland WV--KY--OH MSA,54099,3400,Wayne WV,Huntington-Ashland,54099,26580,Wayne WV,Huntington-Ashland, WV-KY-OH,Metro,37676,46047,41667,42949,42442,7603,9686,10965,12243,12323
3006,54101,NA,West Virginia,Webster,54101,NA,Webster,West Virginia,NA,54101,9999,Webster,West Virginia,NA,54101,9999,Webster WV,,54101, ,Webster WV, , ,,9754,12233,10686,9675,9155,2176,2635,2699,2970,2883
3007,54103,NA,West Virginia,Wetzel,54103,NA,Wetzel,West Virginia,NA,54103,9999,Wetzel,West Virginia,NA,54103,9999,Wetzel WV,,54103, ,Wetzel WV, , ,,20204,21866,19185,17675,16552,5027,6211,6479,6484,5896
3008,54105,NA,West Virginia,Wirt,54105,6020,Wirt,West Virginia,PARKERSBURG-MARIETTA W. VA.-OHIO,54105,9999,Wirt,West Virginia,NA,54105,9999,Wirt WV,,54105,37620,Wirt WV,Parkersburg-Vienna, WV,Metro,4158,4941,5171,5874,5745,945,1188,1388,1380,1498
3009,54107,NA,West Virginia,Wood,54107,6020,Wood,West Virginia,PARKERSBURG-MARIETTA W. VA.-OHIO,54107,6020,Wood,West Virginia,Parkersburg--Marietta WV--OH MSA,54107,6020,Wood WV,Parkersburg-Marietta,54107,37620,Wood WV,Parkersburg-Vienna, WV,Metro,86540,93610,86985,87837,87016,36814,44871,47549,52825,48640
3010,54109,NA,West Virginia,Wyoming,54109,NA,Wyoming,West Virginia,NA,54109,9999,Wyoming,West Virginia,NA,54109,9999,Wyoming WV,,54109, ,Wyoming WV, , ,,30157,35902,28927,25585,23718,9593,10761,7113,6895,6638
3011,55001,NA,NA,NA,55001,NA,Adams,Wisconsin,NA,55001,9999,Adams,Wisconsin,NA,55001,9999,Adams WI,,55001, ,Adams WI, , ,,9302,13573,15696,20047,20864,2407,3954,4649,7699,6409
3012,55003,NA,Wisconsin,Ashland,55003,NA,Ashland,Wisconsin,NA,55003,9999,Ashland,Wisconsin,NA,55003,9999,Ashland WI,,55003, ,Ashland WI, , ,,16704,16913,16268,16823,16163,6977,8160,9027,11174,10739
3013,55005,NA,Wisconsin,Barron,55005,NA,Barron,Wisconsin,NA,55005,9999,Barron,Wisconsin,NA,55005,9999,Barron WI,,55005, ,Barron WI, , ,,34222,38898,40796,45018,45840,14349,19524,22664,30053,27619
3014,55007,NA,Wisconsin,Bayfield,55007,NA,Bayfield,Wisconsin,NA,55007,9999,Bayfield,Wisconsin,NA,55007,9999,Bayfield WI,,55007, ,Bayfield WI, , ,,11719,13887,14025,15028,15011,3700,4715,5362,6814,6774
3015,55009,3080,Wisconsin,Brown,55009,3080,Brown,Wisconsin,GREEN BAY WIS.,55009,3080,Brown,Wisconsin,Green Bay WI MSA,55009,3080,Brown WI,Green Bay,55009,24580,Brown WI,Green Bay, WI,Metro,158994,175735,195491,227266,248507,67414,96041,124992,172076,177626
3016,55011,NA,Wisconsin,Buffalo,55011,NA,Buffalo,Wisconsin,NA,55011,9999,Buffalo,Wisconsin,NA,55011,9999,Buffalo WI,,55011, ,Buffalo WI, , ,,13825,14337,13558,13799,13555,5451,6420,6544,9601,8177
3017,55013,NA,Wisconsin,Burnett,55013,NA,Burnett,Wisconsin,NA,55013,9999,Burnett,Wisconsin,NA,55013,9999,Burnett WI,,55013, ,Burnett WI, , ,,9335,12403,13128,15688,15433,3108,4543,4925,7860,7110
3018,55015,460,Wisconsin,Calumet,55015,460,Calumet,Wisconsin,APPLETON-OSHKOSH WIS.,55015,460,Calumet,Wisconsin,Appleton--Oshkosh--Neenah WI MSA,55015,460,Calumet WI,Appleton-Oshkosh-Neenah,55015,11540,Calumet WI,Appleton, WI,Metro,27605,30959,34373,40898,49008,11477,13823,14342,18200,16091
3019,55017,NA,Wisconsin,Chippewa,55017,2290,Chippewa,Wisconsin,EAU CLAIRE WIS.,55017,2290,Chippewa,Wisconsin,Eau Claire WI MSA,55017,2290,Chippewa WI,Eau Claire,55017,20740,Chippewa WI,Eau Claire, WI,Metro,47803,52352,52394,55346,62616,16494,21384,25474,30461,30921
3020,55019,NA,Wisconsin,Clark,55019,NA,Clark,Wisconsin,NA,55019,9999,Clark,Wisconsin,NA,55019,9999,Clark WI,,55019, ,Clark WI, , ,,30410,32987,31647,33643,34682,13502,14971,14203,17066,16434
3021,55021,NA,Wisconsin,Columbia,55021,NA,Columbia,Wisconsin,NA,55021,9999,Columbia,Wisconsin,NA,55021,9999,Columbia WI,,55021,31540,Columbia WI,Madison, WI,Metro,40294,43335,45173,52678,56867,17695,21299,24075,28836,29442
3022,55023,NA,Wisconsin,Crawford,55023,NA,Crawford,Wisconsin,NA,55023,9999,Crawford,Wisconsin,NA,55023,9999,Crawford WI,,55023, ,Crawford WI, , ,,15331,16596,15931,17238,16633,6541,7439,8474,11969,11057
3023,55025,4720,Wisconsin,Dane,55025,4720,Dane,Wisconsin,MADISON WIS.,55025,4720,Dane,Wisconsin,Madison WI MSA,55025,4720,Dane WI,Madison,55025,31540,Dane WI,Madison, WI,Metro,291071,324354,368444,428231,489187,152462,206767,270779,342858,378961
3024,55027,NA,Wisconsin,Dodge,55027,NA,Dodge,Wisconsin,NA,55027,9999,Dodge,Wisconsin,NA,55027,9999,Dodge WI,,55027,13180,Dodge WI,Beaver Dam, WI,Micro,69159,75071,76730,85971,88661,26399,33821,35297,48104,44101
3025,55029,NA,Wisconsin,Door,55029,NA,Door,Wisconsin,NA,55029,9999,Door,Wisconsin,NA,55029,9999,Door WI,,55029, ,Door WI, , ,,20192,25147,25703,28019,27715,8868,14501,16147,19309,19466
3026,55031,2240,Wisconsin,Douglas,55031,2240,Douglas,Wisconsin,DULUTH-SUPERIOR MINN.-WIS.,55031,2240,Douglas,Wisconsin,Duluth MN--WI MSA,55031,2240,Douglas WI,Duluth-Superior,55031,20260,Douglas WI,Duluth, MN-WI,Metro,44817,44563,41804,43365,44172,15722,20149,19380,22086,21305
3027,55033,NA,Wisconsin,Dunn,55033,NA,Dunn,Wisconsin,NA,55033,9999,Dunn,Wisconsin,NA,55033,9999,Dunn WI,,55033,32860,Dunn WI,Menomonie, WI,Micro,29154,34464,35998,39952,43883,10663,14775,16890,21559,23704
3028,55035,NA,Wisconsin,Eau Claire,55035,2290,Eau Claire,Wisconsin,EAU CLAIRE WIS.,55035,2290,Eau Claire,Wisconsin,Eau Claire WI MSA,55035,2290,Eau Claire WI,Eau Claire,55035,20740,Eau Claire WI,Eau Claire, WI,Metro,67752,79053,85377,93310,99036,35178,41931,50114,69453,71145
3029,55037,NA,Wisconsin,Florence,55037,NA,Florence,Wisconsin,NA,55037,9999,Florence,Wisconsin,NA,55037,9999,Florence WI,,55037,27020,Florence WI,Iron Mountain, MI-WI,Micro,3296,4188,4627,5076,4398,973,1242,1343,1820,1655
3030,55039,NA,Wisconsin,Fond du Lac,55039,NA,Fond du Lac,Wisconsin,NA,55039,9999,Fond du Lac,Wisconsin,NA,55039,9999,Fond du Lac WI,,55039,22540,Fond du Lac WI,Fond du Lac, WI,Metro,84380,88924,90296,97390,101712,39020,45661,51402,60814,56421
3031,55041,NA,Wisconsin,Forest,55041,NA,Forest,Wisconsin,NA,55041,9999,Forest,Wisconsin,NA,55041,9999,Forest WI,,55041, ,Forest WI, , ,,7688,9090,8784,10034,9290,2444,2935,3618,5148,4672
3032,55043,NA,Wisconsin,Grant,55043,NA,Grant,Wisconsin,NA,55043,9999,Grant,Wisconsin,NA,55043,9999,Grant WI,,55043,38420,Grant WI,Platteville, WI,Micro,48447,51835,49335,49559,51203,19938,24453,25346,27159,28410
3033,55045,NA,Wisconsin,Green,55045,NA,Green,Wisconsin,NA,55045,9999,Green,Wisconsin,NA,55045,9999,Green WI,,55045,31540,Green WI,Madison, WI,Metro,26814,30073,30388,33770,36847,13439,17548,18834,21347,21175
3034,55047,NA,Wisconsin,Green Lake,55047,NA,Green Lake,Wisconsin,NA,55047,9999,Green Lake,Wisconsin,NA,55047,9999,Green Lake WI,,55047, ,Green Lake WI, , ,,16971,18455,18647,19082,19033,8520,9639,9755,10994,10048
3035,55049,NA,Wisconsin,Iowa,55049,NA,Iowa,Wisconsin,NA,55049,9999,Iowa,Wisconsin,NA,55049,9999,Iowa WI,,55049,31540,Iowa WI,Madison, WI,Metro,19452,19876,20180,22806,23656,7985,9443,12487,16416,15720
3036,55051,NA,Wisconsin,Iron,55051,NA,Iron,Wisconsin,NA,55051,9999,Iron,Wisconsin,NA,55051,9999,Iron WI,,55051, ,Iron WI, , ,,6522,6732,6171,6843,5894,1939,2346,2653,3788,2789
3037,55053,NA,Wisconsin,Jackson,55053,NA,Jackson,Wisconsin,NA,55053,9999,Jackson,Wisconsin,NA,55053,9999,Jackson WI,,55053, ,Jackson WI, , ,,15330,16900,16606,19133,20449,6183,7690,7638,12623,11198
3038,55055,NA,Wisconsin,Jefferson,55055,NA,Jefferson,Wisconsin,NA,55055,9999,Jefferson,Wisconsin,NA,55055,9999,Jefferson WI,,55055,48020,Jefferson WI,Watertown-Fort Atkinson, WI,Micro,60230,66337,67987,76053,83685,26969,33634,37902,47250,43671
3039,55057,NA,Wisconsin,Juneau,55057,NA,Juneau,Wisconsin,NA,55057,9999,Juneau,Wisconsin,NA,55057,9999,Juneau WI,,55057, ,Juneau WI, , ,,18512,21090,21671,24351,26664,7640,9119,11082,12235,12293
3040,55059,3800,Wisconsin,Kenosha,55059,3800,Kenosha,Wisconsin,KENOSHA WIS.,55059,1602,Kenosha,Wisconsin,Chicago--Gary--Lake County IL--IN--WI CMSA,55059,1602,Kenosha WI,Chicago-Gary-Kenosha,55059,16980,Kenosha WI,Chicago-Naperville-Elgin, IL-IN-WI,Metro,118098,122943,128767,150060,166626,42714,54535,52457,68646,70446
3041,55061,NA,Wisconsin,Kewaunee,55061,NA,Kewaunee,Wisconsin,NA,55061,9999,Kewaunee,Wisconsin,NA,55061,9999,Kewaunee WI,,55061,24580,Kewaunee WI,Green Bay, WI,Metro,19076,19615,18893,20212,20554,7982,8917,8716,9709,10602
3042,55063,3870,Wisconsin,La Crosse,55063,3870,La Crosse,Wisconsin,LA CROSSE WIS.,55063,3870,La Crosse,Wisconsin,La Crosse WI MSA,55063,3870,La Crosse WI,La Crosse,55063,29100,La Crosse WI,La Crosse-Onalaska, WI-MN,Metro,80703,91284,98224,107291,114881,37170,54476,64840,79587,82377
3043,55065,NA,Wisconsin,Lafayette,55065,NA,Lafayette,Wisconsin,NA,55065,9999,Lafayette,Wisconsin,NA,55065,9999,Lafayette WI,,55065, ,Lafayette WI, , ,,17514,17448,16049,16225,16782,7013,7652,6837,6613,7667
3044,55067,NA,Wisconsin,Langlade,55067,NA,Langlade,Wisconsin,NA,55067,9999,Langlade,Wisconsin,NA,55067,9999,Langlade WI,,55067, ,Langlade WI, , ,,19284,20037,19504,20735,19942,7794,8797,9350,10989,10675
3045,55069,NA,Wisconsin,Lincoln,55069,NA,Lincoln,Wisconsin,NA,55069,9999,Lincoln,Wisconsin,NA,55069,9999,Lincoln WI,,55069,32980,Lincoln WI,Merrill, WI,Micro,23684,26632,27070,29670,28763,9605,11716,13508,16645,14630
3046,55071,NA,Wisconsin,Manitowoc,55071,NA,Manitowoc,Wisconsin,NA,55071,9999,Manitowoc,Wisconsin,NA,55071,9999,Manitowoc WI,,55071,31820,Manitowoc WI,Manitowoc, WI,Micro,82282,82887,80486,82936,81302,35532,41602,41353,45582,43529
3047,55073,NA,Wisconsin,Marathon,55073,8940,Marathon,Wisconsin,WAUSAU WIS.,55073,8940,Marathon,Wisconsin,Wausau WI MSA,55073,8940,Marathon WI,Wausau,55073,48140,Marathon WI,Wausau, WI,Metro,97762,111246,115743,125995,134069,42507,55624,66554,84933,84794
3048,55075,NA,Wisconsin,Marinette,55075,NA,Marinette,Wisconsin,NA,55075,9999,Marinette,Wisconsin,NA,55075,9999,Marinette WI,,55075,31940,Marinette WI,Marinette, WI-MI,Micro,35865,39515,40639,43418,41684,14983,19912,21034,25614,23792
3049,55077,NA,Wisconsin,Marquette,55077,NA,Marquette,Wisconsin,NA,55077,9999,Marquette,Wisconsin,NA,55077,9999,Marquette WI,,55077, ,Marquette WI, , ,,8926,11724,12393,14602,15388,3258,4149,5026,5956,6199
3050,55078,NA,Wisconsin,Menominee,55078,NA,Menominee,Wisconsin,NA,55078,9999,Menominee,Wisconsin,NA,55078,9999,Menominee WI,,55078,43020,Menominee WI*,Shawano, WI,Micro,(NA),(NA),4077,4565,4265,(NA),(NA),1406,2459,2351
3051,55079,5080,Wisconsin,Milwaukee,55079,5080,Milwaukee,Wisconsin,MILWAUKEE WIS.,55079,5082,Milwaukee,Wisconsin,Milwaukee--Racine WI CMSA,55079,5082,Milwaukee WI,Milwaukee-Racine,55079,33340,Milwaukee WI,Milwaukee-Waukesha-West Allis, WI,Metro,1053784,964627,959963,939769,948301,531523,585930,609976,622935,577539
3052,55081,NA,Wisconsin,Monroe,55081,NA,Monroe,Wisconsin,NA,55081,9999,Monroe,Wisconsin,NA,55081,9999,Monroe WI,,55081, ,Monroe WI, , ,,31708,35220,36790,40984,44774,13765,18320,19901,23732,26833
3053,55083,NA,Wisconsin,Oconto,55083,NA,Oconto,Wisconsin,NA,55083,9999,Oconto,Wisconsin,NA,55083,9999,Oconto WI,,55083,24580,Oconto WI,Green Bay, WI,Metro,25546,28995,30332,35804,37675,8736,10715,12033,14420,13868
3054,55085,NA,Wisconsin,Oneida,55085,NA,Oneida,Wisconsin,NA,55085,9999,Oneida,Wisconsin,NA,55085,9999,Oneida WI,,55085, ,Oneida WI, , ,,24566,31315,31791,36766,35940,10358,15038,17529,25391,22487
3055,55087,460,Wisconsin,Outagamie,55087,460,Outagamie,Wisconsin,APPLETON-OSHKOSH WIS.,55087,460,Outagamie,Wisconsin,Appleton--Oshkosh--Neenah WI MSA,55087,460,Outagamie WI,Appleton-Oshkosh-Neenah,55087,11540,Outagamie WI,Appleton, WI,Metro,119702,128933,140960,161720,176936,53615,72506,90934,114049,125932
3056,55089,5080,Wisconsin,Ozaukee,55089,5080,Ozaukee,Wisconsin,MILWAUKEE WIS.,55089,5082,Ozaukee,Wisconsin,Milwaukee--Racine WI CMSA,55089,5082,Ozaukee WI,Milwaukee-Racine,55089,33340,Ozaukee WI,Milwaukee-Waukesha-West Allis, WI,Metro,54774,67129,73247,82515,86371,21544,28450,35421,50888,53314
3057,55091,NA,Wisconsin,Pepin,55091,NA,Pepin,Wisconsin,NA,55091,9999,Pepin,Wisconsin,NA,55091,9999,Pepin WI,,55091, ,Pepin WI, , ,,7391,7485,7098,7301,7458,3137,3574,3445,3688,3872
3058,55093,NA,Wisconsin,Pierce,55093,NA,Pierce,Wisconsin,NA,55093,9999,Pierce,Wisconsin,NA,55093,5120,Pierce WI,Minneapolis-St. Paul,55093,33460,Pierce WI,Minneapolis-St. Paul-Bloomington, MN-WI,Metro,26865,31251,32815,36844,41091,10022,12873,13817,16176,17648
3059,55095,NA,Wisconsin,Polk,55095,NA,Polk,Wisconsin,NA,55095,9999,Polk,Wisconsin,NA,55095,9999,Polk WI,,55095, ,Polk WI, , ,,26876,32561,34924,41454,44175,10994,14472,15044,20958,22204
3060,55097,NA,Wisconsin,Portage,55097,NA,Portage,Wisconsin,NA,55097,9999,Portage,Wisconsin,NA,55097,9999,Portage WI,,55097,44620,Portage WI,Stevens Point, WI,Micro,47782,57589,61584,67250,69995,17879,26682,34652,41424,42518
3061,55099,NA,Wisconsin,Price,55099,NA,Price,Wisconsin,NA,55099,9999,Price,Wisconsin,NA,55099,9999,Price WI,,55099, ,Price WI, , ,,14547,15846,15618,15806,14108,5653,6733,8396,8495,8558
3062,55101,6600,Wisconsin,Racine,55101,6600,Racine,Wisconsin,RACINE WIS.,55101,5082,Racine,Wisconsin,Milwaukee--Racine WI CMSA,55101,5082,Racine WI,Milwaukee-Racine,55101,39540,Racine WI,Racine, WI,Metro,170861,172979,175518,188904,195443,65523,81694,89786,94602,91942
3063,55103,NA,Wisconsin,Richland,55103,NA,Richland,Wisconsin,NA,55103,9999,Richland,Wisconsin,NA,55103,9999,Richland WI,,55103, ,Richland WI, , ,,16992,17557,17554,17979,17987,6938,7784,8112,9619,9190
3064,55105,NA,Wisconsin,Rock,55105,3620,Rock,Wisconsin,JANESVILLE-BELOIT WIS.,55105,3620,Rock,Wisconsin,Janesville--Beloit WI MSA,55105,3620,Rock WI,Janesville-Beloit,55105,27500,Rock WI,Janesville-Beloit, WI,Metro,131872,139269,139859,152464,160234,53249,63602,73269,84977,77553
3065,55107,NA,Wisconsin,Rusk,55107,NA,Rusk,Wisconsin,NA,55107,9999,Rusk,Wisconsin,NA,55107,9999,Rusk WI,,55107, ,Rusk WI, , ,,14281,15608,15094,15356,14719,5328,6814,7347,9007,7466
3066,55109,NA,Wisconsin,St Croix,55109,5120,St Croix,Wisconsin,MINNEAPOLIS-ST. PAUL MINN.-WIS.,55109,5120,St Croix,Wisconsin,Minneapolis--St. Paul MN--WI MSA,55109,5120,St. Croix WI,Minneapolis-St. Paul,55109,33460,St. Croix WI,Minneapolis-St. Paul-Bloomington, MN-WI,Metro,34521,43522,50527,63639,84437,11942,18286,23803,35773,41009
3067,55111,NA,Wisconsin,Sauk,55111,NA,Sauk,Wisconsin,NA,55111,9999,Sauk,Wisconsin,NA,55111,9999,Sauk WI,,55111,12660,Sauk WI,Baraboo, WI,Micro,39021,43651,47165,55348,62031,21140,24270,30863,43219,47170
3068,55113,NA,Wisconsin,Sawyer,55113,NA,Sawyer,Wisconsin,NA,55113,9999,Sawyer,Wisconsin,NA,55113,9999,Sawyer WI,,55113, ,Sawyer WI, , ,,9749,12965,14195,16249,16573,3748,5161,6216,9421,10450
3069,55115,NA,Wisconsin,Shawano,55115,NA,Shawano,Wisconsin,NA,55115,9999,Shawano,Wisconsin,NA,55115,9999,Shawano WI,,55115,43020,Shawano WI*,Shawano, WI,Micro,(NA),(NA),37222,40801,41934,(NA),(NA),15582,18788,18858
3070,55117,NA,Wisconsin,Sheboygan,55117,7620,Sheboygan,Wisconsin,SHEBOYGAN WIS.,55117,7620,Sheboygan,Wisconsin,Sheboygan WI MSA,55117,7620,Sheboygan WI,Sheboygan,55117,43100,Sheboygan WI,Sheboygan, WI,Metro,96726,100907,104137,112739,115474,44180,54206,62116,76014,70002
